reg_ts;uid
1572563516;647713
1464171342;82397
1499560354;161444
1596029197;1012787
1551246126;431741
1577383657;710152
1575090716;679731
1596888940;1029470
1599776096;1087594
1586729924;848507
1596521483;1022355
1572909455;652024
1522115724;248121
1514701581;215406
1600723808;1107425
1572495660;646861
1585284392;825465
1407684004;28101
1466826442;86683
1568789142;602745
1594817380;989709
1508714123;192210
1522389055;249405
1563066532;540531
1561508369;524703
1541979033;362107
1586657385;847339
1594664739;986833
1553960664;454571
1575700407;687707
1486616076;126215
1518215008;230319
1554990754;463540
1573975209;665437
1461656656;78534
1599983965;1091901
1589930241;901737
1567866670;592301
1554130919;456052
1533883212;310353
1599295049;1077692
1460981807;77532
1531308099;295510
1554730156;461261
1491195296;137692
1549212655;415367
1597027349;1032223
1591141654;922738
1579866674;744572
1574765021;675506
1583756133;801787
1599931299;1090816
1569193508;607398
1600269259;1097874
1557623016;487371
1582892687;788666
1567190021;584712
1588652526;880113
1484611272;121511
1580078475;747573
1584180247;808274
1569803726;614543
1552826258;444908
1586127946;838815
1550457631;425319
1578320623;722997
1579217930;735439
1595779172;1007978
1497883244;156347
1588012396;869434
1495730036;150105
1600791581;1108881
1577374290;710023
1372120505;14256
1512248753;205585
1563566093;545706
1449373510;62136
1519033531;233964
1572845896;651223
1582596358;784215
1596139306;1014897
1593001125;956038
1569932935;616056
1525321588;263699
1575637504;686865
1579633003;741269
1575650074;687028
1303301594;3815
1597160996;1034837
1589662826;897205
1535740095;321537
1579757547;743028
1553642119;451821
1517906529;228981
1509654624;195666
1578088875;719831
1588830778;883111
1505336555;180234
1584334227;810659
1575562619;685877
1583603950;799457
1509160899;193847
1528540333;280316
1568669211;601375
1589527498;894881
1456208234;70793
1496319442;151792
1418359509;34407
1578738092;728792
1600734556;1107662
1565501880;566229
1527841082;276624
1556066907;473124
1373698089;14688
1551127629;430772
1586620390;846742
1546982693;398162
1580745269;757127
1571688297;637043
1575625101;686703
1532019115;299530
1595765623;1007722
1467069766;87084
1595812103;1008611
1569330737;609017
1557775263;488785
1505744483;181651
1540764139;353833
1472382165;96303
1587146553;855237
1550787564;427978
1545928084;390276
1600413263;1100906
1536358807;325338
1599405337;1079950
1547440679;401636
1526572021;270048
1568735507;602138
1579710878;742374
1571965023;640380
1537781385;334295
1566236243;574203
1587338001;858349
1547243034;400114
1521701503;246176
1480204188;111755
1485807820;124293
1532813982;304096
1529074650;283174
1570361130;621115
1454046783;67951
1533390336;307451
1536452179;325918
1537385509;331760
1526477500;269560
1539840760;347661
1599245265;1076667
1567672111;590135
1586917069;851504
1519450188;235836
1593330180;962061
1506212663;183283
1557344872;484811
1591256364;924768
1591266774;924946
1593730314;969382
1598730365;1066188
1570532709;623156
1596460656;1021152
1587092964;854355
1570300427;620398
1567012058;582742
1369951916;13687
1580817897;758175
1586615014;846649
1588319692;874545
1570016093;617016
1583504005;797916
1544218116;377806
1530814668;292735
1524935765;261766
1501118627;166315
1565783376;569274
1520680934;241452
1551907542;437216
1559297023;503159
1572500980;646928
1577004754;705047
1594493443;983633
1575341934;682996
1589902603;901264
1495545873;149583
1581977261;775047
1566112065;572831
1568845042;603383
1583119700;792087
1546835214;397056
1507721535;188607
1558337274;494023
1596322463;1018487
1387702993;19192
1595329330;999389
1537939148;335313
1589119868;887971
1600769947;1108418
1574159605;667785
1552295451;440439
1595093719;994916
1595771182;1007828
1506145124;183053
1488858191;131672
1590764049;916150
1559524783;505327
1598588309;1063334
1575063415;679382
1586617495;846696
1570255278;619859
1585778465;833278
1574573294;673052
1565622984;567538
1574947101;677874
1511061550;200980
1530778974;292534
1595834605;1009039
1457231441;72215
1567864897;592282
1598980765;1071292
1530751839;292380
1562016839;529809
1590981043;919916
1528641815;280851
1544543319;380136
1418499979;34499
1549111997;414581
1560834860;517988
1570531304;623139
1584973345;820592
1452811396;66357
1553523993;450819
1534057415;311374
1509117838;193688
1575902695;690368
1589408684;892849
1595233364;997577
1598027198;1052107
1521030295;243062
1576127606;693329
1599198634;1075721
1536665541;327244
1545898921;390054
1418120015;34250
1525390148;264037
1555247813;465824
1565967891;571265
1503608890;174391
1527240050;273475
1581278507;764836
1592009500;938178
1590736017;915669
1457000453;71882
1558208076;492821
1537170288;330405
1564869930;559442
1395030299;22058
1558292038;493597
1599937986;1090957
1575167133;680726
1502267087;170003
1564633568;556931
1578792513;729536
1524805855;261122
1591739171;933351
1597795995;1047466
1560059458;510434
1586502891;844844
1598687164;1065319
1549220380;415433
1582364901;780774
1557938254;490299
1567546529;588722
1588979509;885612
1553787924;453087
1506334142;183701
1600598775;1104780
1599453135;1080938
1600700986;1106932
1421942463;36811
1575671129;687304
1564193549;552301
1563379367;543745
1432838464;45324
1563364993;543593
1542026238;362433
1408035797;28287
1583733640;801440
1441689115;53643
1429104071;42186
1536780618;327953
1580651467;755789
1594960818;992419
1574108823;667137
1589792681;899411
1527276311;273665
1335491507;7079
1265333368;1865
1552017239;438123
1565445090;565613
1596743118;1026654
1514545595;214766
1587900260;867577
1585025728;821413
1446709376;59041
1586413643;843407
1558227245;492995
1598438659;1060324
1518162537;230098
1589248973;890132
1548786632;412005
1505374418;180366
1559838485;508322
1525435879;264264
1592395767;945090
1598581778;1063203
1546384940;393689
1516791540;224174
1588543543;878304
1534757387;315543
1555737724;470179
1596666383;1025181
1583675869;800571
1575847310;689642
1587056068;853760
1556331156;475510
1592406448;945282
1591719723;932999
1469842718;91784
1575494186;684973
1483513517;118997
1573978715;665482
1500593692;164657
1557681745;487916
1593053895;957015
1573835365;663661
1564139767;551730
1596502528;1021978
1462975097;80551
1593619377;967334
1567745106;590943
1571034745;629132
1592767323;951809
1497799237;156105
1569482699;610786
1450319138;63267
1580870591;758936
1517880273;228872
1591054886;921225
1591048362;921106
1573213119;655816
1593229030;960220
1579259331;736018
1447825738;60324
1569611650;612277
1563644269;546516
1580163253;748765
1585731454;832528
1516463825;222763
1488845786;131642
1520492764;240590
1563753754;547669
1562881593;538595
1555548209;468489
1575277745;682172
1539065188;342548
1542954731;368883
1557283116;484246
1404737598;26555
1521004114;242944
1543258731;371014
1546051435;391193
1542781517;367662
1579730682;742655
1590102928;904734
1520528173;240749
1587584743;862389
1522866597;251682
1511954743;204444
1576547102;698926
1491822855;139352
1539245812;343738
1599618711;1084374
1533474541;307938
1598643050;1064432
1493572757;144057
1600408757;1100811
1551893263;437100
1568797366;602838
1465902090;85165
1593953886;973522
1600415012;1100942
1584747791;817067
1517900667;228956
1506391603;183902
1429349362;42387
1588610406;879419
1552039869;438310
1390944653;20420
1496152760;151321
1506972201;185964
1581331961;765621
1387966550;19291
1556229254;474600
1581185118;763499
1581499444;768062
1566548591;577646
1598017934;1051922
1581977035;775044
1574286651;669402
1507743804;188685
1594865884;990624
1472888860;97246
1590964486;919635
1585040645;821643
1593290921;961347
1546879281;397378
1540429213;351579
1571118401;630140
1570261488;619938
1575630369;686773
1503570403;174264
1555863977;471320
1542601359;366402
1585674998;831631
1569900070;615666
1551262203;431873
1595603752;1004645
1547900180;405122
1585768030;833115
1570807378;626423
1482086348;115814
1561650333;526138
1591023967;920662
1558307397;493737
1590662299;914415
1566029627;571932
1546648695;395655
1507738238;188666
1593716407;969124
1558271355;493398
1493036698;142588
1506033431;182662
1351877679;9692
1546651940;395678
1533326903;307065
1429229615;42288
1593867862;971933
1584866354;818918
1541635079;359737
1584391853;811564
1500609634;164707
1528356626;279351
1581691834;770872
1576003421;691696
1506526596;184377
1571090345;629801
1573596252;660628
1576339407;696146
1530202535;289368
1594870950;990723
1564432736;554819
1591466060;928463
1468414430;89326
1581401195;766613
1585359696;826636
1544322579;378559
1557318156;484562
1562396108;533666
1570234007;619599
1596958898;1030871
1573117142;654621
1528609187;280682
1412975038;31065
1549778840;419863
1591839732;935128
1595945353;1011151
1575877081;690041
1522002928;247588
1594060471;975520
1483820594;119699
1591671042;932136
1524600066;260114
1463978236;82102
1599255453;1076873
1580744575;757117
1556942821;481094
1368251450;13247
1598060801;1052771
1550505067;425699
1592697998;950554
1597255366;1036691
1571451698;634162
1572099480;642019
1539728668;346922
1553847367;453606
1459484037;75372
1562118011;530845
1517265512;226200
1594058557;975486
1433982484;46318
1593614793;967250
1599054468;1072799
1376755314;15574
1498909165;159434
1571723814;637466
1568139042;595367
1234386728;1033
1550658873;426936
1559857298;508495
1557522392;486439
1490449820;135759
1552675653;443631
1569332173;609034
1547718567;403742
1592191306;941423
1596503099;1021990
1572904803;651961
1537426831;332021
1265489052;1872
1534708543;315244
1569210789;607601
1584021831;805850
1568292531;597093
1533227232;306496
1592381997;944839
1504072862;175957
1595495366;1002576
1388969229;19657
1591983930;937709
1555852715;471220
1577024447;705313
1483206115;118296
1563784310;547989
1546652677;395684
1476883063;104924
1586696213;847967
1597662615;1044795
1496380132;151964
1517355726;226591
1460977289;77525
1572458766;646400
1589553118;895330
1493118049;142808
1564803163;558721
1597484023;1041252
1533702769;309286
1578542512;726083
1588771406;882108
1579613083;740992
1498407389;157933
1598363481;1058803
1515745932;219714
1576162349;693786
1438472776;50478
1569593928;612076
1591954300;937182
1578466507;725016
1565028164;561127
1593432225;963902
1568617687;600798
1560784626;517492
1563321416;543142
1512189685;205361
1546059489;391250
1594813193;989632
1541876099;361410
1479695638;110685
1580254818;750076
1592890960;954024
1506964355;185935
1590710521;915236
1476868595;104897
1593850087;971611
1600685538;1106603
1590134523;905285
1432274535;44829
1600768894;1108396
1587579329;862297
1599977766;1091775
1504485746;177325
1595214700;997226
1581092634;762144
1558827996;498643
1590286555;907892
1548814660;412227
1572159502;642748
1572608616;648265
1591188048;923567
1506177949;183168
1554994780;463577
1476741555;104647
1599623877;1084487
1384364745;17986
1546975219;398106
1591940538;936921
1557734078;488401
1595082280;994705
1588443854;876631
1423397451;37848
1594329979;980545
1591214514;924030
1416815221;33430
1600320632;1098970
1537929052;335246
1573280145;656650
1560606277;515763
1600774633;1108520
1579878429;744736
1581401576;766618
1560831033;517953
1570409097;621684
1566406928;576082
1448791778;61444
1441672807;53627
1596368854;1019375
1596445167;1020856
1568670666;601394
1561343057;523051
1549217290;415407
1555962761;472195
1580576057;754686
1576908170;703749
1598660481;1064788
1574856140;676691
1530468274;290819
1578877713;730706
1571908427;639695
1569400891;609833
1572669497;649024
1490404675;135643
1584819232;818162
1509731798;195951
1574924978;677576
1570760053;625858
1518580092;231923
1435932232;48078
1555785956;470617
1525356100;263870
1593198087;959654
1570536172;623194
1589772370;899063
1526084400;267548
1550538083;425966
1587694650;864179
1559016087;500466
1489783351;134046
1557649578;487619
1576392182;696842
1545344152;385946
1598692696;1065437
1571745406;637719
1556930938;480988
1553733826;452612
1494974101;147950
1569103747;606347
1534963547;316784
1556154112;473916
1593919949;972899
1406739140;27590
1517509763;227255
1558952414;499838
1552760791;444349
1423780981;38121
1561398442;523613
1592361365;944460
1531229643;295064
1487235118;127690
1574068144;666622
1460208847;76410
1511855610;204049
1440889504;52842
1495216039;148640
1590665872;914475
1550504382;425694
1579630405;741234
1579446578;738643
1572901403;651919
1550391065;424775
1523582420;255113
1597645130;1044450
1584952220;820258
1557991521;490803
1561763606;527286
1509919046;196651
1569405195;609878
1560614757;515844
1565056014;561424
1562310907;532787
1594098980;976239
1596617748;1024229
1550522742;425838
1530903100;293231
1593631561;967548
1600762050;1108251
1517004566;225068
1561858422;528238
1575320746;682720
1570905154;627597
1597704713;1045636
1595388447;1000514
1557823450;489227
1589777692;899151
1569932272;616049
1530706515;292129
1409460042;29063
1549470032;417397
1531320341;295581
1573138792;654898
1580304272;750783
1568893351;603935
1552430506;441570
1587195043;856018
1551668026;435232
1595256758;998020
1599905616;1090281
1600726126;1107473
1562677524;536511
1551041564;430056
1590378257;909503
1595416203;1001043
1535484282;319957
1574894662;677181
1559667827;506695
1552975257;446164
1569661924;612868
1597272869;1037040
1492058875;139993
1599068065;1073074
1570369206;621208
1532356241;301448
1575450560;684404
1517843543;228701
1579854917;744402
1588149536;871714
1589862705;900597
1599804310;1088184
1596071818;1013601
1598418291;1059908
1526433750;269333
1596899936;1029693
1572185813;643065
1533683898;309171
1392278145;20950
1597807081;1047686
1571916268;639794
1491932015;139650
1559431207;504441
1507713491;188576
1489138291;132400
1503122553;172800
1598597144;1063506
1578159924;720803
1576114308;693160
1537972558;335531
1579132247;734251
1582591670;784144
1585073021;822145
1562318897;532869
1457807308;73005
1488846673;131644
1598283282;1057227
1530581123;291431
1597907304;1049706
1567550195;588760
1505852624;182026
1546080513;391403
1569787399;614354
1526552136;269948
1587124100;854863
1582735457;786296
1544836153;382259
1542189114;363547
1593108867;958020
1571848300;638965
1484915838;122213
1598473925;1061044
1584647853;815523
1510557779;199065
1570937024;627976
1584100412;807058
1507508261;187845
1569230560;607843
1596692448;1025677
1562246395;532143
1594668938;986919
1577586291;712930
1558344240;494085
1565295659;564005
1476075724;103326
1579559348;740228
1486024729;124808
1315427418;4824
1560429930;514031
1588115988;871160
1527471900;274670
1561585448;525483
1507658387;188382
1588515032;877837
1530880209;293097
1599994759;1092142
1481250807;114006
1530560495;291317
1526899903;271708
1524937994;261776
1472960848;97390
1486969001;127051
1505441015;180605
1595144372;995868
1569631270;612518
1582988780;790107
1560753177;517184
1563648110;546557
1472290560;96133
1580108674;748001
1570987160;628578
1536554322;326560
1478363640;107930
1558283766;493519
1581467526;767602
1559555361;505612
1440490650;52456
1447763798;60249
1586034643;837328
1496441135;152139
1592656052;949788
1580562292;754486
1511823574;203926
1591142286;922748
1585428125;827720
1448180481;60727
1449779534;62620
1569634508;612554
1596952274;1030742
1549561498;418128
1595372930;1000213
1551173788;431152
1565248272;563492
1546056059;391226
1544222749;377839
1540417591;351504
1519487048;235995
1464220924;82474
1533525870;308234
1428372456;41596
1586906925;851341
1584588644;814614
1487758366;128964
1416493116;33217
1545694328;388542
1599712963;1086305
1554771236;461607
1562300945;532684
1600694923;1106804
1545349745;385986
1597317248;1037935
1593777487;970259
1574250732;668953
1554416638;458547
1597585590;1043280
1584928596;819890
1434744791;46999
1588748975;881731
1571564349;635538
1572272095;644123
1577128249;706721
1505147807;179592
1587847435;866714
1552071403;438570
1568281882;596973
1567038876;583045
1588212624;872763
1555102368;464543
1589994007;902843
1600089086;1094125
1504855567;178586
1557767387;488712
1577020145;705259
1575451327;684413
1371735060;14149
1529427663;285104
1498474939;158137
1534885571;316312
1597606842;1043698
1544613883;380648
1595572027;1004032
1364952948;12433
1362885232;11953
1591609782;931054
1560339546;513156
1569974483;616536
1556185731;474202
1592876034;953750
1599024977;1072208
1476031637;103241
1549705704;419273
1572089213;641896
1596676686;1025378
1494332213;146153
1575615670;686582
1598559324;1062752
1529790516;287090
1518625864;232139
1585386091;827059
1598927575;1070222
1558767374;498071
1599086442;1073441
1332373726;6666
1564639433;556989
1552183148;439491
1545717751;388721
1582442117;781912
1595826334;1008883
1480292902;111953
1578087984;719819
1535988707;323068
1513304400;209747
1589667834;897293
1561234124;521951
1597460759;1040798
1520163241;239083
1529561551;285818
1580334574;751205
1589034170;886535
1529680640;286487
1483269217;118445
1519557727;236313
1552043995;438343
1596131199;1014740
1472008679;95623
1573743513;662484
1372705544;14413
1586777837;849265
1546886915;397435
1511123639;201224
1520679242;241445
1526854355;271483
1567750337;591005
1514674215;215293
1557679712;487896
1573816638;663423
1536055864;323480
1493801870;144683
1591858262;935452
1551834372;436601
1572200597;643246
1578076146;719659
1588381243;875583
1552275183;440272
1579946787;745714
1585934263;835739
1546359144;393503
1518753663;232712
1584843974;818565
1365130585;12473
1584167828;808088
1598492731;1061420
1556490978;476958
1490577303;136091
1598718760;1065961
1545293330;385582
1571365624;633105
1588701236;880924
1588043730;869958
1598464849;1060854
1515617782;219176
1500538391;164491
1523249214;253517
1579643078;741407
1563666888;546760
1589610117;896298
1449386657;62151
1581474899;767707
1594875839;990818
1512691350;207320
1530461852;290787
1533203047;306359
1567064780;583338
1535729930;321474
1556205038;474379
1463972546;82094
1522497990;249920
1599508277;1082085
1551365436;432718
1552542677;442503
1583617598;799671
1568413129;598470
1590849517;917640
1564359410;554036
1372507198;14359
1593114896;958134
1564209494;552474
1581773295;772073
1570691225;625032
1464884341;83534
1584887869;819250
1484514168;121291
1592302637;943405
1558614222;496619
1549626753;418637
1592488364;946754
1595210896;997155
1576723703;701273
1582816650;787519
1561749004;527140
1535569934;320494
1525563361;264908
1492525280;141221
1545241399;385217
1545852976;389723
1589654630;897067
1595499964;1002665
1522766789;251205
1549681628;419083
1496807579;153203
1523095901;252769
1520893478;242434
1400846087;24631
1527088337;272677
1587519338;861304
1575962748;691166
1368255848;13248
1595706929;1006602
1592410954;945360
1518444050;231320
1597012478;1031939
1556375784;475924
1573536436;659871
1552914033;445644
1471056345;93915
1556175645;474113
1548796542;412083
1525401419;264092
1576478519;698009
1566925005;581781
1592036364;938654
1595354899;999878
1599318976;1078188
1578427778;724491
1566965394;582231
1530299048;289887
1563497326;544981
1545703488;388610
1588500472;877580
1518756923;232729
1557190647;483389
1580173305;748909
1572245102;643804
1574204315;668344
1562798368;537739
1593294198;961410
1516853978;224433
1530700123;292092
1535206135;318262
1589451018;893563
1569518402;611205
1598537081;1062309
1568809362;602973
1531024749;293921
1550704490;427310
1544492331;379774
1584052380;806314
1590366900;909304
1490777561;136613
1589855448;900474
1595541853;1003454
1569767457;614114
1514960174;216460
1584300672;810132
1592132015;940361
1582501781;782801
1579817905;743877
1540204126;350082
1573280767;656658
1468275669;89101
1595221253;997349
1600528107;1103289
1590926974;918986
1576463471;697800
1571565817;635557
1544839969;382286
1554849768;462296
1596795216;1027658
1598543398;1062433
1600821885;1109512
1558499004;495523
1578338457;723249
1594690220;987322
1576842381;702862
1591483277;928779
1582779072;786949
1595024638;993619
1508016455;189667
1532626164;303004
1593717913;969152
1591835676;935055
1575152219;680531
1569421642;610070
1591894990;936099
1592697691;950548
1575209967;681295
1565966870;571251
1515712994;219571
1598183609;1055226
1487155561;127494
1592209712;941745
1569603552;612182
1579834219;744104
1593840537;971434
1493361348;143471
1592202958;941626
1575812951;689183
1534331813;313013
1552238335;439959
1561710930;526756
1519439050;235782
1548104842;406714
1580900261;759376
1564731816;557965
1567786842;591405
1595642656;1005382
1502092451;169437
1581221791;764026
1498904409;159421
1525341280;263799
1464711380;83260
1556264144;474910
1563141037;541296
1552855489;445156
1574484287;671917
1589249301;890137
1578321995;723015
1570015620;617010
1589663932;897224
1594792551;989250
1595209316;997122
1593620885;967360
1583273142;794400
1514241792;213509
1562359704;533284
1537678279;333630
1499533607;161358
1527674594;275729
1579269795;736167
1388084269;19333
1558263317;493325
1569703877;613368
1426448195;40109
1598856206;1068736
1522979408;252205
1483351433;118631
1576571807;699257
1531040630;294004
1600676784;1106417
1589886609;901001
1571126083;630230
1595323607;999279
1558808694;498454
1596569067;1023279
1534913420;316486
1591337508;926177
1588274968;873800
1579102834;733845
1572995005;653098
1401316951;24860
1589686040;897601
1561937414;529020
1600030011;1092882
1588147662;871682
1576775014;701964
1442301894;54267
1427936456;41244
1558408770;494686
1534643904;314854
1574341702;670104
1370846867;13918
1591942344;936961
1434982460;47207
1568779368;602633
1544919130;382864
1597210371;1035791
1581724071;771342
1521225167;243961
1544612963;380642
1597590009;1043367
1537481817;332363
1539722779;346885
1599243584;1076635
1359161923;11149
1356453045;10581
1530182565;289262
1433110497;45568
1586991097;852692
1585739233;832653
1420168423;35597
1546204697;392351
1576654767;700362
1595096065;994961
1589075886;887238
1560718662;516851
1591763985;933798
1573764555;662751
1593663274;968142
1589751661;898710
1420946905;36119
1540374901;351214
1578693233;728174
1513315526;209791
1508937381;193038
1522102079;248057
1486417379;125737
1513082223;208859
1471532821;94769
1386495684;18739
1453794421;67618
1579592604;740696
1582068428;776394
1552225340;439854
1575215876;681374
1567475540;587913
1526234686;268302
1494381286;146286
1598347991;1058505
1553748902;452740
1516459895;222747
1584342216;810786
1582325802;780181
1583463769;797306
1520099483;238791
1584160245;807978
1320411285;5310
1541536182;359049
1553013682;446488
1600042557;1093146
1548150723;407060
1517519264;227297
1536869869;328517
1558889015;499227
1524044978;257369
1497321775;154705
1583811271;802623
1560604920;515751
1536467755;326018
1342118633;8023
1555889835;471551
1599628612;1084586
1600284565;1098194
1594346997;980858
1534607938;314646
1535533321;320270
1556629952;478233
1366330150;12760
1529362947;284753
1600057022;1093449
1482749824;117274
1569819480;614720
1590235241;907013
1477619515;106420
1585152243;823374
1505826973;181940
1554963443;463305
1549794261;419985
1572162950;642790
1403432425;25897
1556220282;474522
1504752881;178234
1575763658;688526
1595083806;994735
1411053523;29952
1579155766;734577
1566991535;582517
1352427312;9793
1573281566;656667
1517350833;226571
1566918086;581704
1579472247;739002
1337542826;7365
1509698439;195826
1572004905;640874
1565136778;562296
1590880984;918199
1594197575;978073
1569207718;607564
1550616361;426589
1536807481;328127
1486239816;125323
1545058551;383888
1514266106;213604
1395670951;22328
1531461904;296367
1506954939;185902
1589476610;894012
1582964330;789740
1568250022;596609
1522046521;247793
1578667020;727804
1543443864;372307
1561501811;524636
1509045488;193424
1451641693;64899
1595158843;996144
1558864359;498987
1578036479;719116
1586519121;845108
1518989112;233760
1517290787;226312
1511370111;202176
1516063098;221061
1540045671;349016
1566878364;581273
1592912669;954431
1598212525;1055802
1590264634;907517
1552892823;445470
1458899723;74542
1565399902;565130
1596776587;1027299
1598291065;1057385
1561650222;526137
1596363701;1019276
1535500694;320060
1460314194;76561
1472142807;95866
1596041987;1013028
1530124025;288933
1594052993;975379
1596580700;1023506
1394773428;21946
1532105350;300022
1560965853;519283
1571687931;637039
1538042440;335980
1496933087;153573
1580857134;758747
1546604287;395323
1590213362;906634
1562904976;538831
1485381236;123297
1597581563;1043203
1589250416;890156
1461492856;78286
1567252231;585420
1586906994;851342
1518491453;231526
1570109784;618136
1569507044;611074
1535833847;322098
1552978656;446193
1550892413;428831
1550330053;424279
1589438609;893351
1585210679;824299
1564616390;556742
1576368398;696536
1552839368;445014
1572975440;652858
1594352886;980966
1400351872;24397
1535150916;317920
1592328052;943862
1514052630;212742
1568108173;595015
1498300535;157607
1574706262;674751
1531039439;293997
1515715651;219582
1549198047;415254
1528915958;282326
1595689128;1006258
1513611443;210969
1558205472;492796
1553374988;449545
1579305532;736674
1578694675;728193
1572994737;653095
1436107815;48240
1538654869;339908
1490695497;136401
1535309629;318888
1535491212;320002
1580417467;752406
1541770859;360679
1408377055;28465
1595674976;1005987
1554266574;457229
1594706294;987622
1554610144;460223
1526847691;271449
1598283558;1057233
1554182182;456495
1569248884;608059
1573804590;663267
1578556415;726275
1552735316;444131
1594259052;979228
1595940909;1011067
1567053780;583213
1504385301;176994
1597869819;1048937
1568221369;596295
1592113954;940045
1538710473;340261
1403562839;25960
1544757174;381687
1544825314;382180
1433969894;46306
1554307891;457598
1512061950;204865
1530079976;288694
1329685939;6334
1546431312;394031
1560025514;510114
1546716637;396164
1572551357;647564
1553070875;446972
1434047900;46375
1576834328;702756
1584064103;806492
1524317277;258713
1477789313;106759
1488840026;131629
1569339739;609122
1490814278;136711
1508195192;190322
1562156010;531233
1576269293;695222
1596411829;1020211
1576607759;699739
1456080263;70621
1582080977;776577
1588214964;872799
1567885279;592505
1515774338;219833
1462630335;80005
1466123101;85528
1598194337;1055435
1549515156;417752
1524996369;262066
1579221738;735492
1582418755;781559
1563759611;547729
1565290177;563947
1586586333;846187
1550480669;425508
1593951728;973485
1559896280;508865
1600117505;1094702
1599763003;1087330
1562023333;529883
1459799195;75834
1568652721;601191
1557728823;488351
1586906034;851327
1573241842;656165
1497895180;156386
1543996312;376224
1596596149;1023803
1544156297;377368
1512698105;207345
1593216995;960003
1547401587;401334
1576548939;698950
1565130035;562223
1471068775;93936
1570510332;622898
1570708021;625232
1572888337;651754
1582897200;788735
1558122675;492016
1570894464;627464
1496600025;152609
1598377698;1059088
1589082397;887348
1561507480;524695
1582092622;776744
1592046683;938841
1361718048;11691
1422941256;37521
1533585091;308587
1405779126;27095
1467491894;87780
1585769010;833130
1598410142;1059741
1505592968;181127
1589155934;888573
1518180033;230175
1600211931;1096665
1437941956;49965
1590542509;912333
1586265438;841026
1593252483;960642
1515917461;220439
1581699933;770999
1597086620;1033382
1579813591;743815
1575080587;679606
1584181402;808291
1561430732;523928
1499322412;160708
1491711788;139057
1586147629;839125
1559611163;506148
1543278705;371152
1557664049;487751
1569108940;606411
1413218537;31211
1551317556;432332
1331336365;6538
1569697315;613288
1582483740;782535
1520186428;239193
1552037607;438293
1525018187;262174
1593532380;965733
1589157445;888599
1574642417;673939
1583794910;802374
1593969468;973803
1589904221;901289
1543591627;373366
1574823369;676273
1574552660;672790
1584973202;820590
1563547813;545516
1493201313;143038
1599267102;1077109
1507940416;189390
1444273671;56349
1587522184;861350
1584133372;807555
1586047953;837534
1570398869;621559
1595515851;1002967
1593271432;960991
1484344528;120901
1447036375;59411
1554558536;459770
1575365675;683308
1471676155;95030
1583222216;793624
1574681443;674433
1545824371;389518
1495858917;150477
1598803982;1067688
1589459702;893715
1596166036;1015425
1513848470;211913
1590936370;919146
1530699124;292087
1560259592;512370
1600597507;1104754
1427701490;41065
1425606079;39466
1541730389;360390
1549514318;417745
1359062493;11127
1586501026;844810
1526261648;268454
1571329956;632687
1584017124;805781
1456672902;71437
1572559734;647666
1523059409;252588
1528866747;282063
1576862384;703125
1590738375;915711
1537294134;331175
1600733397;1107634
1586884507;850968
1507718132;188594
1570584167;623762
1565661305;567957
1565541627;566665
1593886170;972270
1573940217;664992
1585148770;823320
1573822881;663504
1590687691;914844
1566791390;580308
1551104602;430582
1589919434;901554
1556499659;477044
1515085096;216984
1461229710;77899
1504462051;177249
1589029299;886452
1474237117;99808
1577909328;717365
1577639546;713655
1573641973;661194
1465399834;84353
1557738616;488443
1574250819;668954
1575902864;690370
1554826549;462095
1586055755;837661
1560917204;518808
1572711362;649543
1539094143;342741
1593634576;967602
1579875216;744692
1507070644;186299
1496187064;151416
1583027389;790688
1566128558;573013
1597828188;1048108
1598241038;1056370
1548721458;411488
1567820364;591779
1479390992;110048
1501915504;168860
1590360161;909182
1372079634;14243
1466465434;86095
1569246102;608024
1566184106;573618
1583885085;803737
1593894212;972420
1436321354;48436
1487539881;128431
1487890737;129292
1571974405;640497
1586779005;849285
1557386363;485195
1440450598;52414
1567340037;586407
1552673417;443611
1594189461;977917
1573598724;660660
1580606666;755133
1588250654;873403
1515802198;219951
1551377972;432822
1577975583;718270
1598613273;1063827
1594377508;981437
1530027392;288396
1575241471;681698
1586946323;851965
1553796806;453160
1498289430;157574
1586160215;839325
1598657138;1064714
1592033939;938608
1353299615;9954
1574709980;674795
1580868669;758909
1591871984;935689
1525215475;263168
1485701616;124050
1597809922;1047742
1540987666;355344
1589911278;901410
1589021926;886324
1567150304;584276
1580463668;753051
1583788292;802271
1548050448;406295
1583994163;805422
1446781451;59122
1517437816;226942
1516864637;224476
1600585410;1104493
1597311063;1037814
1573770100;662825
1582722840;786105
1537856055;334773
1520090438;238752
1578455157;724865
1598975699;1071193
1597541662;1042407
1563163443;541525
1449665715;62489
1503050244;172563
1568140512;595383
1495702822;150023
1552558362;442632
1578584369;726659
1530596538;291520
1583045687;790965
1554114289;455902
1460952432;77490
1481552524;114654
1446620380;58942
1513531458;210655
1504586984;177669
1356727566;10636
1592612966;948999
1542012870;362343
1590161009;905735
1584287850;809932
1532910417;304659
1592031825;938567
1582995130;790203
1596319369;1018425
1566541421;577569
1472879254;97230
1532522452;302400
1591993513;937884
1572586206;647993
1579761238;743078
1582753337;786558
1531682949;297606
1520135402;238953
1560458512;514321
1568533256;599835
1555513836;468185
1590973368;919786
1585505899;828943
1542319790;364440
1573753375;662604
1593628304;967492
1523234709;253448
1536266706;324761
1562846498;538235
1572285044;644274
1584375025;811305
1586444216;843892
1583777453;802111
1517467378;227072
